NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1699771980,SEBASTICOOK VALLEY HOME CARE,"49 MAIN STREET, PITTSFIELD, ME 04967",2074873726,Home Health Agency,Home Health,Agencies,44.783603050528,-69.381836647352
1700882891,BELFAST BAY RADIOLOGY,"118 NORTHPORT AVE, BELFAST, ME 04915",2073382500,Diagnostic Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,44.4125577,-68.9940376
1245236306,VNA HOME HEALTH & HOSPICE,"225 GORHAM RD STE 200, SOUTH PORTLAND, ME 04106",8007573326,Home Health Agency,Home Health,Agencies,43.634324396582,-70.320892512309
1538165642,"BLACK BEAR MEDICAL, INC.","275 MARGINAL WAY, PORTLAND, ME 04101",2078710008,Customized Equipment (DME),Durable Medical Equipment & Medical Supplies,Suppliers,43.667055430824,-70.258579664764
1689670705,AROOSTOOK DIAGNOSTIC IMAGING,"20 HARTFORD ST, HOULTON, ME 04730",2075329471,Radiology Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,46.132321600336,-67.842937400652
1336145200,NORTHEAST NEPHROLOGY PA,"417 STATE ST, STE 321, BANGOR, ME 04401",2079738833,Nephrology Physician,Internal Medicine,Allopathic & Osteopathic Physicians,44.808392558373,-68.753405665935
1740286434,SLEEP WELL INC,"300 STATE ST, BANGOR, ME 04401",2079922660,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,44.80675625469,-68.757971003669
1689670242,DOWN EAST COMMUNITY HOSPITAL,"RR 1 BOX 11, MACHIAS, ME 04654",2072553356,General Acute Care Hospital,General Acute Care Hospital,Hospitals,44.9430713,-67.2098906
1851397475,DOWN EAST COMMUNITY HOSPITAL,"24 SCHOOL ST, MILBRIDGE, ME 04658",2075462391,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,44.538908285636,-67.882047223542
1598762056,ELRCARE MAINE LLC,"15 MAIN STREET, PENOBSCOT, ME 04476",2073264344,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.4705034,-68.69860229999999
1700883139,DOWN EAST COMMUNITY HOSPITAL,"RR 1 BOX 11, MACHIAS, ME 04654",2072553356,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,44.9430713,-67.2098906
1629075940,"CENTRAL MAINE OSTEOPATHIC MANUAL MEDICINE, LLC","2 GREAT FALLS PLZ, AUBURN, ME 04210",2077837222,Neuromusculoskeletal Medicine & OMM Physician,Neuromusculoskeletal Medicine & OMM,Allopathic & Osteopathic Physicians,44.09870919999999,-70.2259677
1588661565,FOUNDATION FOR BLOOD RESEARCH,"8 NONESUCH RD, SCARBOROUGH, ME 04074",2078834131,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,43.571427471042,-70.318576078653
1992702955,"SHALOM HOUSE, INC.","106 GILMAN ST, PORTLAND, ME 04102",2078741080,Case Management Agency,Case Management,Agencies,43.654564733737,-70.278483311124
1225035132,"AFFILIATED LABORATORY, INC.","417 STATE ST, BANGOR, ME 04401",2079736900,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,44.808392558373,-68.753405665935
1316945090,SPURWINK SERVICES INCORPORATED,"901 WASHINGTON AVE STE 100, PORTLAND, ME 04103",2078711200,Case Management Agency,Case Management,Agencies,43.688406437062,-70.273090351966
1053319566,STATE OF MAINE,"250 ARSENAL ST, AUGUSTA, ME 04333",2072872293,Psychiatric Hospital,Psychiatric Hospital,Hospitals,44.2999741,-69.7707688
1093713547,CALAIS REGIONAL HOSPITAL HOME HEALTH AGENCY,"43 PALMER ST, STE 1, CALAIS, ME 04619",2074547200,Home Health Agency,Home Health,Agencies,45.178791538283,-67.265239271214
1023016342,KETNER INVESTMENT CORP,"54 FAIR ST, NORWAY, ME 04268",2077438121,Pharmacy,Pharmacy,Suppliers,44.210630551795,-70.529821528543
1730187923,NORTHERN NEW ENGLAND PRIMARY CARE,"29 BOWDOIN ST, MANCHESTER, ME 04351",2076224500,Chiropractor,Chiropractor,Chiropractic Providers,44.324687,-69.849948
1255339446,LAKE REGION FAMILY FOOT & ANKLE CENTER,"211 TANDBERG TRL, WINDHAM, ME 04062",2078931989,Foot & Ankle Surgery Podiatrist,Podiatrist,Podiatric Medicine & Surgery Service Providers,43.839100583849,-70.414803137063
1003814906,"OXFORD HILLS FAMILY PRACTICE, P.A.","34 WINTER ST, NORWAY, ME 04268",2077438031,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,44.211133562869,-70.53190973212
1851390629,"DISCOVERY HOUSE OF CENTRAL MAINE, INC.","40 AIRPORT ROAD, WATERVILLE, ME 04901",2078727272,Substance Use Disorder Rehabilitation Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,44.540860007101,-69.674819144152
1922007798,"CENTER FOR BEHAVIORAL HEALTH ME, INC.","400 WESTERN AVE, SOUTH PORTLAND, ME 04106",2077747111,Methadone Clinic,Clinic/Center,Ambulatory Health Care Facilities,43.640939239989,-70.327465806082
1710986583,"DISCOVERY HOUSE WC, INC.","12 BEECH ST, SUITE 2, CALAIS, ME 04619",2074541300,Adult Mental Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,45.179236498507,-67.289734381248
1295734085,"DIRIGO COUNSELING CLINIC, LLC","557 HAMMOND ST, BANGOR, ME 04401",2079730505,Professional Counselor,Counselor,Behavioral Health & Social Service Providers,44.799906823087,-68.79082693448
1720087075,"PENQUIS C.A.P., INC.","262 HARLOW ST, BANGOR, ME 04401",2079733500,Community/Behavioral Health Agency,Community/Behavioral Health,Agencies,44.805804950025,-68.774894277474
1366441263,TOWN OF STANDISH,"175 NORTHEAST RD, STANDISH, ME 04084",2076428821,Land Ambulance,Ambulance,Transportation Services,43.747146790943,-70.539142713842
1659370526,BOSTON OCULAR PROSTHETICS INC,"133 MORTLAND RD, SEARSPORT, ME 04974",2073525001,Ocularist,Technician/Technologist,Eye and Vision Services Providers,44.474494997571,-68.92397628146
1205836749,MAINE CARDIOLOGY ASSOCIATES,"119 GANNETT DR, SOUTH PORTLAND, ME 04106",2077742642,Nuclear Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,43.637205602519,-70.356826373373
1306846753,NORDX,"301A US ROUTE 1, SCARBOROUGH, ME 04074",2073967800,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,43.588415797008,-70.346101480846
1750381018,CEDARS NURSING CARE CENTER INC,"630 OCEAN AVE, PORTLAND, ME 04103",2077725456,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,43.687811275347,-70.266694278086
1154321545,ST. JOSEPH HOSPITAL,"360 BROADWAY, BANGOR, ME 04401",2079071000,General Acute Care Hospital,General Acute Care Hospital,Hospitals,44.814648398739,-68.771409796306
1972503365,ALTERNATIVE HEALTH SERVICES OF ST. JOSEPH INC.,"900 BROADWAY BLDG 4, BANGOR, ME 04401",2079071810,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,44.829782625719,-68.78544409652
1629078712,MERCY HOSPITAL,"175 FORE RIVER PKWY, PORTLAND, ME 04102",2078793000,General Acute Care Hospital,General Acute Care Hospital,Hospitals,43.648271944886,-70.283243170661
1144220179,SMMC VISITING NURSES,"72 MAIN ST, KENNEBUNK, ME 04043",2079851000,Nursing Care Agency,Nursing Care,Agencies,43.386251145714,-70.540321370725
1962402990,"CARIBOU NURSING HOME, INC.","10 BERNADETTE ST, CARIBOU, ME 04736",2074983102,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,46.870593988633,-68.011111466774
1093716086,PENOBSCOT VALLEY HOSPITAL,"7 TRANSALPINE RD, LINCOLN, ME 04457",2077943321,Critical Access Hospital,General Acute Care Hospital,Hospitals,45.348171216774,-68.515835245657
1356342273,"NEHE-MRI, L.L.C.","260 MAIN ST, SUITE A, PRESQUE ISLE, ME 04769",2077646121,Magnetic Resonance Imaging (MRI) Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,46.675491747298,-68.015938463712
1780685628,"PIN RX, LLC","31 WABANAKI WAY, INDIAN ISLAND, ME 04468",8667467985,Pharmacist,Pharmacist,Pharmacy Service Providers,44.949486362748,-68.647714413487
1669473591,"AROOSTOOK MRI, LLC","140 ACADEMY ST, PRESQUE ISLE, ME 04769",8006466121,Magnetic Resonance Imaging (MRI) Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,46.676711957264,-67.999491472278
1467453233,"BLOCK & GRATWICK, PA","275 UNION ST, BANGOR, ME 04401",2079459442,Rheumatology Physician,Internal Medicine,Allopathic & Osteopathic Physicians,44.801973086114,-68.77904484895
1477554111,"FREEPORT NURSING HOME, INC","3 EAST ST, FREEPORT, ME 04032",2077860111,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,43.862864902037,-70.099441722059
1982605622,BRIDGTON HEALTH CARE CENTER INC,"186 PORTLAND RD, BRIDGTON, ME 04009",2077860111,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.040676237511,-70.699510989024
1154322808,"FRYEBURG HEALTH CARE CENTER, INC.","70 FAIRVIEW DR, FRYEBURG, ME 04037",2077860111,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.026949279686,-70.96626620512
1699776146,STATE OF MAINE,"656 STATE ST, BANGOR, ME 04401",2079414192,Psychiatric Hospital,Psychiatric Hospital,Hospitals,44.812008347295,-68.7424434074
1326049818,DIAL MEDICAL DIRECT INC,"27 OCEAN ST, SUITE 1, SOUTH PORTLAND, ME 04106",2077412020,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,43.640766371462,-70.254646296332
1053312470,"INNOVATIVE THERAPY, LLC","3 HOMESTEAD WAY, RICHMOND, ME 04357",2077377000,Massage Therapist,Massage Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",44.097140471178,-69.854533835691
1285635326,ACTON AMBULANCE ASSOCIATION,"1725 ROUTE 109, ACTON, ME 04001",2076365005,Land Ambulance,Ambulance,Transportation Services,43.53078310000001,-70.90824030000002
1265433486,CARE & COMFORT,"180 MAIN ST, WATERVILLE, ME 04901",2078725300,Mental Health Counselor,Counselor,Behavioral Health & Social Service Providers,44.551528145871,-69.630875289555
1154322287,STEPHEN L LAURITSEN OD PA,"204 US ROUTE 1, CARRIAGE HOUSE SQUARE, FALMOUTH, ME 04105",2077817277,Optometrist,Optometrist,Eye and Vision Services Providers,43.719282007651,-70.23304167538
1528060332,JC MOBILITY SOLUTIONS LLC,"51B MAIN ST, RAYMOND, ME 04071",2076552000,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,43.9014382,-70.4688621
1952303422,NORTHERN MAINE MEDICAL CENTER,"182 MARKET ST, STE 2, FORT KENT, ME 04743",2078342880,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,47.248213353322,-68.577772600122
1760474613,PASSAMAQUODDY TRIBAL COUNCIL,"11 BACK RD, PLEASANT POINT, ME 04667",2078530644,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,44.956708723762,-67.042895224652
1326030701,"CROSSROADS FOR WOMEN, INC.","71 US ROUTE 1, SUITE E, SCARBOROUGH, ME 04074",2077739931,Counselor,Counselor,Behavioral Health & Social Service Providers,43.609788504505,-70.313397661831
1740272129,"CROSSROADS FOR WOMEN, INC.","71 US ROUTE 1, SUITE E, SCARBOROUGH, ME 04074",2077739931,Counselor,Counselor,Behavioral Health & Social Service Providers,43.609788504505,-70.313397661831
1396737656,"CASCO BAY SURGERY, PA","10 ANDOVER RD, PORTLAND, ME 04102",2077616642,Surgery Physician,Surgery,Allopathic & Osteopathic Physicians,43.652406307891,-70.341015484697
1275526303,"WELLSPRING, INC.","255 HAMMOND ST., BANGOR, ME 04401",2079411612,Community/Behavioral Health Agency,Community/Behavioral Health,Agencies,44.801315697283,-68.776617525007
1962495051,TOWN OF SCARBOROUGH,"259 US ROUTE 1, SCARBOROUGH, ME 04074",2077304003,Ambulance,Ambulance,Transportation Services,43.589479747685,-70.338817830784
1538152186,OPEN DOOR RECOVERY CENTER,"8 OLD MILL ROAD, ELLSWORTH, ME 04605",2076673210,Public Health or Welfare Agency,Public Health or Welfare,Agencies,44.563423975962,-68.439736808395
1295729531,"ORTHOPAEDIC ASSOCIATES OF PORTLAND, PA","33 SEWALL ST, PORTLAND, ME 04102",2078282100,Orthopaedic Surgery Physician,Orthopaedic Surgery,Allopathic & Osteopathic Physicians,43.65712045785,-70.290993812397
1386638526,A TOUCH OF HEALTH INC,"286 MAIN ST, WINTHROP, ME 04364",2073778910,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",44.307050348651,-69.964531788618
1962496877,MAINEHEALTH,"6 WHITE ST, ROCKLAND, ME 04841",2075946800,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.10456157641,-69.112811543008
1467446393,"ROUSSEAU ENTERPRISES, INC.","29 ELM ST, TOPSHAM, ME 04086",2077257495,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,43.926549258501,-69.957825270516
1225022163,ROUSSEAU ENTERPRISES LLC,"540 COLLEGE ST, LEWISTON, ME 04240",2077832039,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,44.119680242268,-70.193235006041
1700870268,"FRANKLIN RADIOLOGY ASSOCIATES, M.D.P.A.","111 FRANKLIN HEALTH CMNS, FARMINGTON, ME 04938",2077786031,Diagnostic Ultrasound Physician,Radiology,Allopathic & Osteopathic Physicians,44.626291430331,-70.161667868878
1073508412,"SOUND LIMBS ORTHOTICS, INC.","39 S LISBON RD, LEWISTON, ME 04240",2077844345,Prosthetist,Prosthetist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",44.062470061004,-70.146692872288
1407841083,INDEPENDENT ORDER OF ODD FELLOWS HOME OF MAINE,"85 CARON LN, AUBURN, ME 04210",2077864616,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.083089941277,-70.238226652098
1518953959,"OPTIMAL PERFORMANCE PHYSICAL THERAPY,LLC","5 MILLBROOK RD, SCARBOROUGH, ME 04074",2075106500,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",43.588636233202,-70.348274436026
1861488066,"MACHIAS HOME HEALTH, INC.","467 DUBLIN STREET, MACHIAS, ME 04654",2072558505,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,44.688230519902,-67.483664649077
1720074917,"VILLAGE PEDIATRICS, PC","32 YORK ST, YORK, ME 03909",2073511710,Pediatrics Physician,Pediatrics,Allopathic & Osteopathic Physicians,43.150866230965,-70.66318623501
1174519490,NORTHERN MAINE MEDICAL CENTER,"25 BOLDUC AVE, FORT KENT, ME 04743",2078343915,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,47.264487449122,-68.589422251445
1023004165,"PINE TREE PHYSICAL THERAPY, INC.","760 UNION ST, BANGOR, ME 04401",2079422266,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",44.811010824951,-68.797928305321
1487640520,DEXTER MANOR ASSOCIATES,"64 PARK ST, DEXTER, ME 04930",2079245516,Speech-Language Pathologist,Speech-Language Pathologist,"Speech, Language and Hearing Service Providers",45.026892569866,-69.281856879199
1033105846,VILLAGE SQUARE HOUSING CORPORATION,"123 SCHOOL ST, GORHAM, ME 04038",2078395101,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,43.68406561164,-70.445358966825
1902892771,LEDGEVIEW NURSING HOME INC,"141 BETHEL RD, WEST PARIS, ME 04289",2076742250,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,44.326516469061,-70.550008415915
1134115876,RUMFORD COMMUNITY HOME CORPORATION,"11 JOHN F KENNEDY LN, RUMFORD, ME 04276",2073647863,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,44.524579485998,-70.556621597407
1902893555,SEASIDE HEALTHCARE LLC,"850 BAXTER BLVD, PORTLAND, ME 04103",2077747878,Speech-Language Pathologist,Speech-Language Pathologist,"Speech, Language and Hearing Service Providers",43.679060180019,-70.262283096096
1447247846,COMMUNITY PHARMACIES LLC.,"268 WATER ST, RANDOLPH, ME 04346",2075882482,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,44.2286628,-69.7650828
1881681286,COMMUNITY PHARMACIES LLC.,"75 MAIN ST, BUCKSPORT, ME 04416",2074697030,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,44.571893019984,-68.794187426216
1356338891,"WATERVILLE OB/GYN, PA","325E KENNEDY MEMORIAL DR, WATERVILLE, ME 04901",2078735665,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,44.54390177846,-69.668159301638
1265429708,MOUNT ST. JOSEPH,"7 HIGHWOOD ST, WATERVILLE, ME 04901",2078730705,Assisted Living Facility (Mental Illness),Assisted Living Facility,Nursing & Custodial Care Facilities,44.568978505307,-69.621866766883
1275520686,COMMUNITY PHARMACIES LLC,"244 MAIN ST, SACO, ME 04072",2072832792,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,43.497901617013,-70.445836247228
1700873122,COMMUNITY PHARMACIES LLC.,"689 MAIN ST, CORINTH, ME 04427",2072857289,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,44.981385828025,-68.998382729556
1235126442,ST. JOSEPHS OPERATING COMPANY INC,"426 US ROUTE 1, FRENCHVILLE, ME 04745",2075436648,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,47.280811603612,-68.422090382838
1538156807,COMMUNITY PHARMACIES LLC.,"365 MAIN ST, GORHAM, ME 04038",2078397892,Compounding Pharmacy,Pharmacy,Suppliers,43.686122769909,-70.421273112886
1700873031,THE WHALEN CLINIC,"46 CENTER ST, MACHIAS, ME 04654",2072558658,Orthopaedic Surgery Physician,Orthopaedic Surgery,Allopathic & Osteopathic Physicians,44.718016314768,-67.459452523163
1295722577,"WESTERN MAINE RADIOLOGY, PA","181 MAIN ST, NORWAY, ME 04268",2077435933,Diagnostic Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,44.209568001835,-70.532876745314
1740277839,ATLANTIC REHABILITATION & NURSING CENTER,"32 PALMER ST, CALAIS, ME 04619",2074542366,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,45.178053650268,-67.262514724327
1740277854,"KCI USA, INC.","264 MERROW RD, STE 2, AUBURN, ME 04210",2077774843,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,44.074988338204,-70.286870571487
1114914231,NARRAGUAGUS BAY HEALTH CARE FACILITY,"3 MAIN ST, MILBRIDGE, ME 04658",2075642371,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,44.538666009154,-67.883811200383
1962499053,ROSS MANOR ASSOCIATES,"758 BROADWAY, BANGOR, ME 04401",2078742700,Occupational Medicine Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,44.8259654,-68.78421349999999
1831186972,FAMILY HEALTHCARE ASSOCIATES PA,"190 STETSON RD, AUBURN, ME 04210",2077830591,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,44.127381267215,-70.217744931942
1629065503,ST. ANDRE HEALTH CARE FACILITY,"407 POOL ST, BIDDEFORD, ME 04005",2072825171,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,43.475356205362,-70.414616589594
1437147303,"CH WRIGHT, INC.","47 ELM ST, NORTH BERWICK, ME 03906",2076762242,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,43.302763189386,-70.740633854199
1932198850,FALMOUTH CONVALESCENT CENTER INC,"191 FORESIDE RD, FALMOUTH, ME 04105",2077814714,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,43.727964565252,-70.214278264697
1538158159,"WASHINGTON COUNTY PSYCHOTHERAPY ASSOCIATES, PA","1 STACKPOLE RD, MACHIAS, ME 04654",2072550996,Counselor,Counselor,Behavioral Health & Social Service Providers,44.713373349964,-67.451006762554
1366431033,KATAHDIN NURSING HOME,"22 WALNUT ST, MILLINOCKET, ME 04462",2077234711,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,45.656038216242,-68.693801186546
1881683431,BOUCHARD PHYSICAL THERAPY SERVICES INC,"149 SILVER ST, WATERVILLE, ME 04901",2078734638,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",44.541745806836,-69.644301426534
1063401693,CASCO BAY EYECARE LLC,"144 THADEUS ST, SOUTH PORTLAND, ME 04106",2078858686,Optometrist,Optometrist,Eye and Vision Services Providers,43.625341914352,-70.288665110094
1982693537,"SCHOONER RETIREMENT COMMUNITY, INC","200 STETSON RD, AUBURN, ME 04210",2077842900,Intellectual and/or Developmental Disabilities Residential Treatment Facility,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",Residential Treatment Facilities,44.1273812672,-70.217255788921
1245229749,FAIRFIELD PHARMACY,"66 WESTERN AVE, FAIRFIELD, ME 04937",2074534411,Pharmacist,Pharmacist,Pharmacy Service Providers,44.592733131474,-69.608354839189
