NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1558543892,TRI CORPORATION,"BRI BUILDING KOPA DI ORU ST.GARAPAN, STE. 101, SAIPAN, MP 96950",1670323772,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,15.2021832,145.7175207
1063690451,MVN INC,"BRI BUILDING KOPA DI ORU ST. GARAPAN,, SUITE 102, SAIPAN, MP 96950",6716884421,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2021832,145.7175207
1407034762,TRI ENTERPRISES INC.,"KIM'S BLDG MIDDLE RD, SUITE 101, GAULO RAI, MP 96950",6703236877,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.2463755,145.79037
1457521429,LUCIA S. CORPUZ,"M & H BUILDING, GUALO RAI, SAIPAN, MP 96950",6702336671,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.1926673,145.722375
1508036161,"AUGUST HEALTHCARE GROUP, LLC","1 FIESTA BLDG, BEACH ROAD GARAPAN, SAIPAN, MP 96950",6702334582,Secured Medical Transport (VAN),Secured Medical Transport (VAN),Transportation Services,15.2054542,145.7172168
1639317480,SAIPAN SEVENTH-DAY ADVENTIST CLINIC,"1 QUARTERMASTER RD, CHALAN LAULAU, SAIPAN, MP 96950",6702346323,Optometrist,Optometrist,Eye and Vision Services Providers,15.1808662,145.7163213
1124269378,BRABU PHARMACY AND WELLNESS CENTER LLC,"101 AKARI BLDG CH PALE ARNOLD RD, SAIPAN, MP 96950",6702332668,Pharmacy,Pharmacy,Suppliers,15.1980706,145.719432
1962633024,SAINT JOSEPH'S MEDICAL TRANSPORT,"1 FIESTA INC BUILDING, BEACH ROAD, SAIPAN, MP 96950",6704837667,Ambulance,Ambulance,Transportation Services,15.1745661,145.7117211
1033442835,"WOMEN'S WELLNESS CENTER, L.L.C.","LOWER NAVY HILL ROAD, SAIPAN, MP 96950",6702332921,Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,15.2055797,145.7357726
1134455280,"PACIFIC HOME HEALTH CARE, LLC","SOUTH MIDDLE ROAD, CHALAN KIYA, SAIPAN, MP 96950",6702342273,Home Health Agency,Home Health,Agencies,15.2463755,145.79037
1588987119,"MARIANAS HEALTH SERVICES, INC","SAIPAN PLAZA BUILDING STE#7 CHALAN PALE ARNOLD GARAPAN, SAIPAN, MP 96950",6702334646,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,15.2166024,145.7290096
1043535735,"MARIANAS HEALTH SERVICES, INC","PMB 1341, SAIPAN PLAZA BUILDING STE#7 CHALAN PALE ARNOLD GARAPAN, SAIPAN, MP 96950",6702334646,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.2166024,145.7290096
1417275157,"BRIGHT HORIZONS, LLC","GHIYEGHI ST. SAN JOSE, SAIPAN, MP 96950",6704838890,Home Health Agency,Home Health,Agencies,15.1681275,145.710768
1447579479,MARIANAS GLOBAL VENTURES LLC,"SUSUPE BEACH ROAD, SAIPAN, MP 96950",6702858455,Land Ambulance,Ambulance,Transportation Services,15.1745661,145.7117211
1598070252,MODERN SOLUTIONS,"1 DAHON DRIVE, UNIT# WC-3, SAIPAN, MP 96950",6702345302,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1488607,145.7285182
1356658652,"KAISER GROUP OF MEDICAL CLINICS AND RESIDENTIAL FACILITIES, INC.","NAURU LOOP ST. MARIANS BUSINESS PLAZA, 4TH FLOOR ROOM 402, SAIPAN, MP 96950",6702348005,Home Health Agency,Home Health,Agencies,15.1568118,145.706197
1003124975,"KAISER GROUP OF MEDICAL CLINICS & RESIDENTIAL FACILITIES, INC.","NAURU LOOP ST, MARIANAS BUSINESS PLAZA, 4TH FLOOR, RM 402, SAIPAN, MP 96950",6702348005,Multi-Specialty Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1564478,145.7060048
1740580380,"PACIFIC BIOMEDICAL SERVICES, INC.","#12 PATNITOS LN, ASLITO, SAIPAN, MP 96950",6702880566,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.112081,145.74967
1538462007,"HEALTH PLUS, INC.","1 NAURU LOOP DRIVE, 402 MARIANAS BUSINESS PLAZA, SAIPAN, MP 96950",6702348004,Health Maintenance Organization,Health Maintenance Organization,Managed Care Organizations,15.1564478,145.7060048
1407159858,HIPPOCRATES SLEEP DISORDER DIAGNOSTIC CENTER,"1 NAURU LOOP DRIVE, 402 MARIANAS BUSINESS PLAZA, SAIPAN, MP 96950",6702348005,Sleep Disorder Diagnostic Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1564478,145.7060048
1881997302,HIPPOCRATES MEDICAL EQUIPMENT AND SERVICES,"MARIANAS BUSINESS PLAZA BLDG, ROOM 402, NAURU LOOP ST, SAIPAN, MP 96950",6702348005,Dialysis Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.1564478,145.7060048
1770887465,AULELEI MEDICAL LLC,"315A MARIANAS BUSINESS PLAZA, SUITE 315A, SAIPAN, MP 96950",6702357314,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1564478,145.7060048
1235429135,"DIAMOND CARE, L.L.C","PALE ARNOLD ROAD/MIDDLE ROAD, GUAIO RAI, SAIPAN, MP 96950",6702352274,Home Health Agency,Home Health,Agencies,15.2355453,145.7921845
1841581055,MARIANAS MEDICAL CENTER LABORATORY INC,"BEACH ROAD, GARAPAN, 2ND FLOOR MMC BLDG., SAIPAN, MP 96950",6702343925,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,15.2039165,145.7170715
1679852404,TENDER HOSPICE CARE INC,"BRI BLDG. KOPA DI ORU ST. GARAPAN, SUITE104B, SAIPAN, MP 96950",6716884421,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.2021832,145.7175207
1275813701,TRI CORPORATION,"BRI BUILDING KOPA DI ORU ST. GARAPAN,, SUITE 103, SAIPAN, MP 96950",6703237720,Physiological Laboratory,Physiological Laboratory,Laboratories,15.2021832,145.7175207
1073890547,"A'S INT'L, LLC, DBA GENTLE CARE","BEACH ROAD, GARAPAN, SAIPAN, MP 96950",6702351220,Home Health Agency,Home Health,Agencies,15.2054542,145.7172168
1841568086,"CWM TRUST, LLC.","#6 GUALO RAI PLAZA, CHALAN PALE ARNOLD ROAD, SUITE #6, SAIPAN, MP 96950",6702333647,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1941037,145.7198447
1851669501,MVN HOME CARE INC,"KIMS BLDG STE 102 GUALO RAI MIDDLE ROAD, SAIPAN, MP 96950",6703236877,Home Health Agency,Home Health,Agencies,15.1911344,145.7204015
1952671513,"CWM TRUST, LLC","CHALAN PALE ARNOLD ROAD, GUALO RAI, SUITE 6 GUALO RAI PLAZA, SAIPAN, MP 96950",6702333647,Home Health Agency,Home Health,Agencies,15.1926024,145.7197546
1396017489,"SAGAN HINEMLO' FAMILY CLINIC, LLC","STE 104 GHIYEGHI ST. SAN JOSE, SAIPAN, MP 96950",6702334646,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1681275,145.710768
1336412824,"ALLIED MEDICAL SUPPLIES, LLC","STE 203 GHIYEGHI ST., SAN JOSE, SAIPAN, MP 96950",6702334646,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,15.1681275,145.710768
1932474798,"PACIFIC WELLNESS CENTER, LLC","MARIANAS HEALTH LLC BUILDING STE#201 GHIYEGHI, ST. SAN JOSE, SAIPAN, MP 96950",6702334646,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1680389,145.7106396
1386919140,"MARIANAS HOME CARE & HOSPICE, LLC","MARIANAS HEALTH LLC BUILDING STE#201 GHIYEGHI, ST. SAN JOSE, SAIPAN, MP 96950",6702334646,Home Health Agency,Home Health,Agencies,15.1680389,145.7106396
1588930176,"MARIANAS HOME CARE & HOSPICE, LLC","STE#201 GHIYEGHI ST. SAN JOSE, MARIANAS HEALTH LLC BUILDING, SAIPAN, MP 96950",6702334646,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.1680389,145.7106396
1386990141,MARIANAS MEDICAL SUPPLIES LLC,"PALE ARNOLD RD GUALO RAI, M&H BUILDING, SAIPAN, MP 96950",6702336671,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.1926024,145.7197546
1578810792,"MEDICAL SOLUTION, LLC.","GUALO RAI KIM'S BLDG., SUITE 6B MIDDLE ROAD, SAIPAN, MP 96950",6703222783,Health Maintenance Organization,Health Maintenance Organization,Managed Care Organizations,15.2463755,145.79037
1982958336,"MEDICAL SOLUTION, LLC.","BRI BUILDING KOPA DI ORU ST. GARAPAN, SUITE 103, SAIPAN, MP 96950",6703236877,Sleep Disorder Diagnostic Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2021832,145.7175207
1982943916,COMMONWEALTH HEALTHCARE CORPORATION,"1 LOWER NAVY HILL ROAD, 500409CK, SAIPAN, MP 96950",6702368201,General Acute Care Hospital,General Acute Care Hospital,Hospitals,15.2055797,145.7357726
1619217742,COMMONWEALTH HEALTHCARE CORPORATION,"1 LEMMAI WAY KAGMAN II, BUILDINGS 1 & 2, SAIPAN, MP 96950",6702565242,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,15.1790705,145.7775313
1801239041,RESOURCES MANAGEMENT INTERNATIONAL CORPORATION,"SUSUPE BEACH ROAD, UNIT I, 2ND FLOOR ARIZONA BUILDING, RESOURCES MANAGEMENT INTERNATIONAL CORPORATION, SAIPAN, MP 96950",6702357642,Home Health Agency,Home Health,Agencies,15.1567839,145.7028775
1881016608,"PRECISION MEDICAL IMAGING, LLC","1 SPRINGS PLAZA #24, MIDDLE ROAD GUALO RAI, SAIPAN, MP 96950",6702336004,Radiology Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.205773,145.720203
1427472588,"HEALTHY FARMERS, LLC","GUALO RAI, SAIPAN, MP 96950",1670483614,Home Health Agency,Home Health,Agencies,15.1926673,145.722375
1568879526,HONOLULU VAMC,"MARINA HEIGHTS BUSINESS PARK - GARAPAN, MH-II BUILDING SUITE 100 AND 206, SAIPAN, MP 96950",7023413020,VA Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2163349,145.7298113
1235532524,"PACIFIC FERTILITY INSTITUTE, INC.","3RD FLR. MARINA HEIGHTS BUSINESS PARK, BLD1, STE 301, PMB 416, PPP BOX 10,000, SAIPAN, MP 96950",6703220419,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,15.2163349,145.7298113
1932503810,MARIANAS MEDICAL CENTER,"JKR BLG., BEACH RD., SAIPAN, MP 96950",6702343925,Primary Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1745661,145.7117211
1619363470,"SACRED HEART NURSES, INC","KULOT STREET, CHALAN KIYA, SAIPAN, MP 96950",6702851805,Home Health Agency,Home Health,Agencies,15.1647872,145.7198431
1528454246,"CWM TRUST, LLC","6 GUALO RAI PLAZA, CHALAN PALE ARNOLD RD, SAIPAN, MP 96950",6702333647,Home Health Agency,Home Health,Agencies,15.1941037,145.7198447
1255710448,"PRECISION MEDICAL IMAGING, LLC","1 SPRINGS PLAZA #24, GUALO RAI, MIDDLE ROAD, SAIPAN, MP 96950",6702336000,Diagnostic Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,15.1911344,145.7204015
1952770026,MEDICRUISER ONSITE CARE LLC,"1 GUILI STREET, SAIPAN, MP 96950",6702855507,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1365258,145.6975836
1326494766,NORTHERN MARIANA ISLANDS GOVERNMENT,"STATION 1 TEKKEN DRIVE CIVIC CENTER SUSUPE, SAIPAN, MP 96950",6706649136,Land Ambulance,Ambulance,Transportation Services,15.1586594,145.7054063
1144777459,SAINT JOSEPH'S MEDICAL TRANSPORT,"SAN JOSE VILLAGE, ROUTE 31, SABLAN BLDG, SUITE 1F, PMB 476, BOX 10003, SAIPAN, MP 96950",6702337568,Non-emergency Medical Transport (VAN),Non-emergency Medical Transport (VAN),Transportation Services,15.1850483,145.7467259
1679014484,COMMONWEALTH HEALTHCARE CORPORATION OUTPATIENT PHARMACY,"1 LOWER NAVY HILL ROAD, SAIPAN, MP 96950",6702348950,Community/Retail Pharmacy,Pharmacy,Suppliers,15.2055797,145.7357726
1902347636,PC BARGAIN CORPORATION,"UNIT 4 BUILDING 2 MARIANAS INSURANCE COMPANY, SAIPAN, MP 96950",6702343377,Home Health Agency,Home Health,Agencies,15.1692452,145.7122207
1841722535,JOSEPH L. LESCANO,"UNIT 101 MANGO CITY BLDG. MIDDLE ROAD, GARAPAN, SAIPAN, MP 96950",6702330240,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.205773,145.720203
1073034930,JOSEPH L. LESCANO,"UNIT 102 MANGO CITY BLDG. MIDDLE RD. GARAPAN, SAIPAN, SAIPAN, MP 96950",6702330240,Sleep Disorder Diagnostic Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2463755,145.79037
1619499423,SAIPAN VISITING NURSES,"UNIT 101 MANGO CITY BLDG MIDDLE RD. GARAPAN, SAIPAN, SAIPAN, MP 96950",6702330240,Home Health Agency,Home Health,Agencies,15.2463755,145.79037
1679097315,COMMONWEALTH HEALTHCARE CORPORATION,"PO BOX 1249, ROTA, MP 96951",6705329461,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,14.1508752,145.2148736
1770002446,KAGMAN COMMUNITY HEALTH CENTER INC,"6690 COMMERCIAL BUILDING, SAIPAN, MP 96950",6702565242,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,15.1850483,145.7467259
1003382854,COMMONWEALTH HEALTHCARE CORPORATION,"SAN JOSE VILLAGE, CORNER OF CANAL STREET & BROADWAY, TINIAN, MP 96952",6704339233,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,14.9683836,145.6219123
1588208862,"MMC & PACIFIC LABS, LLC","JKR BUILDING BEACH ROAD GARAPAN, SAIPAN, MP 96950",6702851401,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,15.2054542,145.7172168
1285279323,MARIANAS DENTAL CENTER,"TSL PLAZA 2ND FLOOR BEACH ROAD, SAIPAN, MP 96950",6702343810,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2057398,145.7170157
1962048397,BRABU PHARMACY AND WELLNESS CENTER LLC,"KAGMAN III, RT 34, KAGMAN COMMERCIAL CENTER SUITE 3, SAIPAN, MP 96950",6702562668,Community/Retail Pharmacy,Pharmacy,Suppliers,15.1733582,145.766938
1891326070,KAGMAN COMMUNITY HEALTH CENTER INC,"5 CANAL STREET, TINIAN, MP 96952",6704334750,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,14.9707181,145.6266844
1871129684,PACIFIC HEALTH INC,"BRI BUILDING SUITE 105, GARAPAN, SAIPAN, MP 96950",6703235000,Community/Retail Pharmacy,Pharmacy,Suppliers,15.208442,145.7172537
1972139699,PACIFIC HEALTH INC,"5 CANAL STREET, SAIPAN, MP 96950",6702866698,Community/Retail Pharmacy,Pharmacy,Suppliers,15.1850483,145.7467259
1205457199,ROTA HEALTH CENTER PHARMACY,"SONGSONG VILLAGE, ROTA, MP 96951",6705329461,Community/Retail Pharmacy,Pharmacy,Suppliers,14.140381,145.1417693
1568083459,TINIAN HEALTH CENTER PHARMACY,"SAN JOSE VILLAGE, TINIAN, MP 96952",6704339233,Community/Retail Pharmacy,Pharmacy,Suppliers,14.9683836,145.6219123
1578186664,"DENTAL CARE, INC.","GROUND FLOOR, D'TORRES BLDG., MIDDLE ROAD, GARAPAN, SAIPAN, MP 96950",6702331100,Dental Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.205773,145.720203
1144843939,"SMILE MARIANAS, INC.","SAN JOSE, CDA BUILDING, SAIPAN, MP 96950",6702352378,Dental Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1676533,145.7101534
1265056881,"PARADISE DENTAL SERVICES, INC.","WAKINS BLDG. 125 MIDDLE RD. GUALO RAI, SAIPAN, MP 96950",6707898201,Dental Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1926673,145.722375
1871118224,COMMONWEALTH HEALTHCARE CORPORATION,"1 LOWER NAVY HILL RD, SAIPAN, MP 96950",6702348950,Public Health Dentistry,Dentist,Dental Providers,15.2055797,145.7357726
1790302818,"ACCESS MEDICAL, INC.","FLORES DE MAYO, KOBLERVILLE, SAIPAN, MP 96950",6705883000,Customized Equipment (DME),Durable Medical Equipment & Medical Supplies,Suppliers,15.123425,145.7065051
1356937023,SAIPAN RENAL CARE LLC,"CHALAN LAULAU, BEACH ROAD, SAIPAN, MP 96950",6702344747,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.177814,145.7129891
1821749987,BRABU PHARMACY AND WELLNESS CENTER LLC,"RJ COMMERCIAL CENTER ROUTE 31 DANDAN, SAIPAN, MP 96950",6702352668,Community/Retail Pharmacy,Pharmacy,Suppliers,15.15184,145.728495
1609599216,MARIANAS PHARMACY LLC,"TOWNHOUSE SHOPPING CENTER. BEACH ROAD, CHALAN KANOA, SAIPAN, MP 96950",6704888324,Community/Retail Pharmacy,Pharmacy,Suppliers,15.1501792,145.7011164
1447976055,PACIFIC ISLANDS NUTRITION AND HEALTH LLC,"GREEN HILL ESTATES, MT. TOPOCHAU, SAIPAN, MP 96950",6704944300,Nutritionist,Nutritionist,Dietary & Nutritional Service Providers,15.1972186,145.7445225
1316646185,COMMONWEALTH MEDICAL CENTER LLC,"MICRO BEACH ROAD, GARAPAN, SAIPAN, MP 96950",6709892587,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,15.2132552,145.7232662
1073213948,TANOAN MEDICAL TRANSPORT,"ISLAND COMMERCIAL BUILDING A, MIDDLE ROAD, SUITE #5, SAIPAN, MP 96950",6716856970,Non-emergency Medical Transport (VAN),Non-emergency Medical Transport (VAN),Transportation Services,15.2463755,145.79037
1174225486,"KAGMAN COMMUNITY HEALTH CENTER, INC.","856 CHALAN TUN THOMAS P. SABLAN SAN ANTONIO, SAIPAN, MP 96950",6702345242,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,15.1314031,145.696907
1437851573,PACIFIC HEALTH INC,"856 CHALAN THOMAS P. SABLAN, SAIPAN, MP 96950",6702356175,Community/Retail Pharmacy,Pharmacy,Suppliers,15.125463,145.7017737
1548943962,"MARIANAS REPRODUCTIVE INSTITUTE, INC","725 BEACH ROAD, SUITE 101, SAIPAN, MP 96950",6707831367,Ambulatory Fertility Facility,Clinic/Center,Ambulatory Health Care Facilities,15.1216473,145.7019379
1619734100,KAIOKEN INCORPORATED,"CLL PLAZA UNIT 1 & 2, 5911 CHALAN PALI ARNOLD ROAD, CHALAN LAULAU, MP 96950",6705888533,General Practice Dentistry,Dentist,Dental Providers,15.1899978,145.7724085
1205685443,"ISLA PERMANENTE, LLC","856 CHALAN TUN THOMAS P. SABLAN ROAD SAN ANTONIO, SAIPAN, MP 96950",6702866698,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.1314031,145.696907
1215773270,CARDINAL HEALTHCARE MANAGEMENT CORPORATION,"3290 BEACH ROAD PLAZA, SUITE 04, SAIPAN, MP 96950",6702858775,Home Health Agency,Home Health,Agencies,15.1906759,145.7168048
1164260857,CARDINAL HEALTHCARE MANAGEMENT CORPORATION,"3290 BEACH ROAD PLAZA, SUITE 04, SAIPAN, MP 96950",6702858775,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,15.1906759,145.7168048
1326868027,"PACIFIC PSYCHIATRIC CARE, LLC","4081 J LEE BUILDING, BEACH ROAD, GARAPAN, SAIPAN, MP 96950",6702862420,Mental Health Clinic/Center (Including Community Mental Health Center),Clinic/Center,Ambulatory Health Care Facilities,15.2054542,145.7172168
1215753710,"LCS-CNMI, INC.","LCS-CNMI, INC., PMB 1293, 10001, SAIPAN, MP 96950",6707855545,Multi-Specialty Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2409203,145.759365
1982414744,PACIFIC BEHAVIOR CENTER,"2160 CHALAN MONSIGNOR MARTINEZ, SAIPAN, MP 96950",4132304324,Behavior Analyst,Behavior Analyst,Behavioral Health & Social Service Providers,15.1344531,145.7178446
1265247787,MARIANAS HEALTH SERVICES INC,"MARIANAS HEALTH BLDG STE 102 GHIYEGHI ST SAN JOSE, SAIPAN, MP 96950",6702334647,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.1680389,145.7106396
1538007158,BRABU PHARMACY AND WELLNESS CENTER LLC,"5 GRAND STREET, SAN JOSE VILLAGE, TINIAN, MP 96950",6709892668,Community/Retail Pharmacy,Pharmacy,Suppliers,14.9683836,145.6219123
1063355147,"MEDICAL SOLUTION, LLC.","BRI BUILDING KOPA DI ORU ST. GARAPAN, SUITE 103, SAIPAN, MP 96950",6703237720,Sleep Disorder Diagnostic Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,15.2021832,145.7175207
